id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at,course_id,combined_text,platform_encoded,level_encoded,price_encoded,rating_normalized,reviews_log,reviews_normalized,popularity_score
coursera_194,Coursera,"Build a Portfolio Website with HTML, CSS, and JavaScript","Skills you'll gain: Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), Web Development, HTML and CSS, Web Design and Development, Javascript, Front-End Web Development, Web Content, Responsive Web Design, Web Design",Web Development,"web, development",Coursera,0.0,129000,Free,Intermediate,English,,https://www.coursera.org/projects/showcase-build-a-portfolio-website-html-css-javascript,,2026-01-29T14:48:50.863253,158,build portfolio website html css javascript skills gain cascading style sheets css hypertext markup language html web development html css web design development javascript front end web development web content responsive web design web design web development web development,1,2,0.0,0.0,11.767575435251748,0.8554652053805122,0.3421860821522049
coursera_195,Coursera,Build a Full Website using WordPress,"Skills you'll gain: WordPress, Content Management Systems, Web Content, Web Design and Development, Web Design, Web Development, Blogs, Social Media, Content Management, Marketing, Design, Computer Science",Web Development,"web, development",Coursera,0.0,4300,Subscription,Advanced,English,,https://www.coursera.org/projects/build-a-full-website-using-wordpress,,2026-01-29T14:48:51.065932,159,build full website using wordpress skills gain wordpress content management systems web content web design development web design web development blogs social media content management marketing design computer science web development web development,1,3,1.0,0.0,8.366602832783736,0.6082253434504024,0.24329013738016095
coursera_196,Coursera,"Advanced Web Development, Real-Time Apps & Final Projects","Skills you'll gain: Responsive Web Design, User Interface (UI), Cascading Style Sheets (CSS), User Interface and User Experience (UI/UX) Design, Web Applications, Web Development, Front-End Web Development, HTML and CSS, Javascript, Real Time Data, Hypertext Markup Language (HTML), Application Programming Interface (API), Event-Driven Programming, Animations",Web Development,"web, development",Packt,0.0,0,Free,Advanced,English,,https://www.coursera.org/learn/packt-advanced-web-development-real-time-apps-and-final-proejcts-74iem,,2026-01-29T14:48:51.274630,160,advanced web development real time apps final projects skills gain responsive web design user interface cascading style sheets css user interface user experience design web applications web development front end web development html css javascript real time data hypertext markup language html application programming interface api event driven programming animations web development web development,1,3,0.0,0.0,0.0,0.0,0.0
coursera_197,Coursera,"Holistic Web Development: Responsive UIs, Logic, Deployment","Skills you'll gain: Responsive Web Design, Cloud Deployment, Web Design, Database Systems, Front-End Web Development, Application Programming Interface (API), Full-Stack Web Development, Amazon Web Services, Cloud Computing, Authentications, Development Environment, Web Applications, Frontend Performance, Continuous Deployment, Continuous Integration, JavaScript Frameworks, Web Development, Web Servers, Usability, Mobile Development",Web Development,"web, development",Board Infinity,0.0,0,Free,Advanced,English,,https://www.coursera.org/specializations/holisticwebdevelopment-responsiveuis-serverlogic-scalabledeployment,,2026-01-29T14:48:51.478011,161,holistic web development responsive uis logic deployment skills gain responsive web design cloud deployment web design database systems front end web development application programming interface api full stack web development amazon web services cloud computing authentications development environment web applications frontend performance continuous deployment continuous integration javascript frameworks web development web servers usability mobile development web development web development,1,3,0.0,0.0,0.0,0.0,0.0
coursera_198,Coursera,Modern Frontend Web Development,"Skills you'll gain: Web Components, LESS, Web Development, Semantic Web, Web Content Accessibility Guidelines, Scalability",Web Development,"web, development",Skillshare,0.0,0,Free,Beginner,English,,https://www.coursera.org/specializations/modernfrontendwebdevelopment,,2026-01-29T14:48:51.683080,162,modern frontend web development skills gain web components less web development semantic web web content accessibility guidelines scalability web development web development,1,1,0.0,0.0,0.0,0.0,0.0
coursera_199,Coursera,Web Development for Beginners,"Skills you'll gain: Responsive Web Design, Color Theory, Version Control, Typography, HTML and CSS, Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), GitHub, Git (Version Control System), Web Design, Web Design and Development, Web Development, Web Content Accessibility Guidelines, Front-End Web Development, Image Quality, Web Applications, Animations, Web Content, Mobile Development, User Interface (UI) Design",Web Development,"web, development","University of California, Davis",0.0,3700,Free,Beginner,English,,https://www.coursera.org/specializations/webdevelopmentforbeginners,,2026-01-29T14:48:51.897999,163,web development beginners skills gain responsive web design color theory version control typography html css cascading style sheets css hypertext markup language html github git version control system web design web design development web development web content accessibility guidelines front end web development image quality web applications animations web content mobile development user interface design web development web development,1,1,0.0,0.0,8.216358332386156,0.5973030474262887,0.2389212189705155
coursera_200,Coursera,Modern Web Development: Advanced HTML & CSS,"Skills you'll gain: Web Components, Cascading Style Sheets (CSS), HTML and CSS, Angular, Hypertext Markup Language (HTML), Responsive Web Design, Frontend Performance, Front-End Web Development, Bootstrap (Front-End Framework), Web Content Accessibility Guidelines, Web Design, Web Design and Development, React.js, UI Components, Web Analytics and SEO, JavaScript Frameworks, Web Development, Semantic Web, Browser Compatibility, User Interface and User Experience (UI/UX) Design",Web Development,"web, development",Board Infinity,0.0,0,Free,Beginner,English,,https://www.coursera.org/specializations/modern-web-development-advanced-html-css,,2026-01-29T14:48:52.097173,164,modern web development advanced html css skills gain web components cascading style sheets css html css angular hypertext markup language html responsive web design frontend performance front end web development bootstrap front end framework web content accessibility guidelines web design web design development react components web analytics seo javascript frameworks web development semantic web browser compatibility user interface user experience design web development web development,1,1,0.0,0.0,0.0,0.0,0.0
coursera_201,Coursera,Front-End Web Development for Beginners,"Skills you'll gain: Responsive Web Design, Web Design, GitHub, HTML and CSS, Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), Version Control, Web Design and Development, Usability, User Interface and User Experience (UI/UX) Design, User Experience, Javascript, Web Content Accessibility Guidelines, Browser Compatibility, User Story, Front-End Web Development, Web Development, Mobile Development, Semantic Web, Git (Version Control System)",Web Development,"web, development",University of Washington,0.0,17000,Free,Beginner,English,,https://www.coursera.org/specializations/uw-html,,2026-01-29T14:48:52.290813,165,front end web development beginners skills gain responsive web design web design github html css cascading style sheets css hypertext markup language html version control web design development usability user interface user experience design user experience javascript web content accessibility guidelines browser compatibility user story front end web development web development mobile development semantic web git version control system web development web development,1,1,0.0,0.0,9.741027444837728,0.7081416294772228,0.28325665179088916
coursera_202,Coursera,Modern HTML5 & Responsive Web Development Mastery,"Skills you'll gain: Responsive Web Design, Web Design, HTML and CSS, Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), Bootstrap (Front-End Framework), UI Components, Javascript and jQuery, Front-End Web Development, Usability, Web Development, Browser Compatibility, User Interface (UI), Interactive Design, Javascript, Creative Design, Web Design and Development, Typography, Web Analytics and SEO, Wireframing",Web Development,"web, development",EDUCBA,0.0,0,Free,Beginner,English,,https://www.coursera.org/specializations/modern-html5-responsive-web-development-mastery,,2026-01-29T14:48:52.488816,166,modern html5 responsive web development mastery skills gain responsive web design web design html css cascading style sheets css hypertext markup language html bootstrap front end framework components javascript jquery front end web development usability web development browser compatibility user interface interactive design javascript creative design web design development typography web analytics seo wireframing web development web development,1,1,0.0,0.0,0.0,0.0,0.0
coursera_203,Coursera,Modern Web Development Specialization,"Skills you'll gain: Restful API, CI/CD, Model View Controller, ASP.NET, Cloud Infrastructure, Continuous Deployment, Load Balancing, OAuth, Continuous Integration, Cloud Computing, Cloud Applications, Cloud Deployment, Application Deployment, Cloud Platforms, Build Tools, Web Development, Web Applications, Microservices, Single Sign-On (SSO), Performance Tuning",Web Development,"web, development",EDUCBA,0.0,165000,Free,Intermediate,English,,https://www.coursera.org/specializations/modern-web-development-specialization,,2026-01-29T14:48:52.694258,167,modern web development specialization skills gain restful api model view controller asp net cloud infrastructure continuous deployment load balancing oauth continuous integration cloud computing cloud applications cloud deployment application deployment cloud platforms build tools web development web applications microservices single sign sso performance tuning web development web development,1,2,0.0,0.0,12.013706813470414,0.87335817162296,0.349343268649184
coursera_204,Coursera,Full Stack Web Development Mastery - Novice to Expert,"Skills you'll gain: Node.JS, Responsive Web Design, JSON, jQuery, Restful API, HTML and CSS, Bootstrap (Front-End Framework), API Design, GitHub, Git (Version Control System), Postman API Platform, Web Design, Hypertext Markup Language (HTML), MongoDB, Back-End Web Development, Full-Stack Web Development, Cascading Style Sheets (CSS), Web Design and Development, Scripting, Browser Compatibility",Web Development,"web, development",Packt,0.0,0,Free,Beginner,English,,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert,,2026-01-29T14:48:52.891819,168,full stack web development mastery novice expert skills gain node responsive web design json jquery restful api html css bootstrap front end framework api design github git version control system postman api platform web design hypertext markup language html mongodb back end web development full stack web development cascading style sheets css web design development scripting browser compatibility web development web development,1,1,0.0,0.0,0.0,0.0,0.0
coursera_205,Coursera,Programming with JavaScript,"Skills you'll gain: Jest (JavaScript Testing Framework), Web Development Tools, Javascript, Unit Testing, Web Applications, Object Oriented Programming (OOP), Node.JS, JSON, Computer Programming, Data Structures, Debugging, Package and Software Management, Program Development, Front-End Web Development, Functional Design",JavaScript,javascript,Meta,0.0,4900,Free,Beginner,English,,https://www.coursera.org/learn/programming-with-javascript,,2026-01-29T14:49:13.016260,169,programming javascript skills gain jest javascript testing framework web development tools javascript unit testing web applications object oriented programming oop node json computer programming data structures debugging package software management program development front end web development functional design javascript javascript,1,1,0.0,0.0,8.497194544909547,0.6177189444431808,0.2470875777772723
coursera_207,Coursera,JavaScript for Beginners,"Skills you'll gain: jQuery, Javascript and jQuery, Ajax, Javascript, Data Manipulation, Data Validation, UI Components, HTML and CSS, Scripting, JSON, Scripting Languages, Event-Driven Programming, Web Development Tools, Web Design and Development, Cascading Style Sheets (CSS), Game Design, Hypertext Markup Language (HTML), Object Oriented Programming (OOP), Animations, Programming Principles",JavaScript,javascript,"University of California, Davis",0.0,1100,Free,Beginner,English,,https://www.coursera.org/specializations/javascript-beginner,,2026-01-29T14:49:13.401976,170,javascript beginners skills gain jquery javascript jquery ajax javascript data manipulation data validation components html css scripting json scripting languages event driven programming web development tools web design development cascading style sheets css game design hypertext markup language html object oriented programming oop animations programming principles javascript javascript,1,1,0.0,0.0,7.00397413672268,0.5091665828971234,0.20366663315884936
coursera_209,Coursera,Advanced JavaScript,"Skills you'll gain: Ajax, Object Oriented Programming (OOP), Javascript, JSON, Application Programming Interface (API), Scripting, Software Design Patterns, Data Management, Data Structures, Event-Driven Programming, Data Validation, Prototyping, Computational Logic, Maintainability, Programming Principles, Web Development, Software Development, Debugging, Software Engineering, Performance Tuning",JavaScript,javascript,Scrimba,0.0,17000,Free,Intermediate,English,,https://www.coursera.org/specializations/advanced-javascript,,2026-01-29T14:49:13.782820,171,advanced javascript skills gain ajax object oriented programming oop javascript json application programming interface api scripting software design patterns data management data structures event driven programming data validation prototyping computational logic maintainability programming principles web development software development debugging software engineering performance tuning javascript javascript,1,2,0.0,0.0,9.741027444837728,0.7081416294772228,0.28325665179088916
coursera_210,Coursera,"JavaScript Programming with React, Node & MongoDB","Skills you'll gain: Node.JS, Restful API, React Redux, Database Design, React.js, Ajax, Database Application, Server Side, Databases, Full-Stack Web Development, Back-End Web Development, NoSQL, Javascript, JavaScript Frameworks, Performance Tuning, Front-End Web Development, API Design, Data Structures, MongoDB, Debugging",JavaScript,javascript,IBM,0.0,1400,Free,Beginner,English,,https://www.coursera.org/specializations/javascript-programming-with-react-node-mongodb,,2026-01-29T14:49:13.962348,172,javascript programming react node mongodb skills gain node restful api react redux database design react ajax database application server side databases full stack web development back end web development nosql javascript javascript frameworks performance tuning front end web development api design data structures mongodb debugging javascript javascript,1,1,0.0,0.0,7.244941546337007,0.5266841450907938,0.21067365803631752
coursera_212,Coursera,JavaScript Programming Essentials,"Skills you'll gain: Ajax, Javascript, Data Structures, Debugging, JSON, Scripting, Web Development, Web Applications, Computer Programming, HTML and CSS, Event-Driven Programming, Software Development, Object Oriented Programming (OOP), Git (Version Control System), Application Programming Interface (API)",JavaScript,javascript,IBM,0.0,170000,Free,Beginner,English,,https://www.coursera.org/learn/javascript-programming-essentials,,2026-01-29T14:49:14.341964,173,javascript programming essentials skills gain ajax javascript data structures debugging json scripting web development web applications computer programming html css event driven programming software development object oriented programming oop git version control system application programming interface api javascript javascript,1,1,0.0,0.0,12.04355959836804,0.8755283738795034,0.3502113495518014
coursera_213,Coursera,Introduction to JavaScript Programming,"Skills you'll gain: Game Design, Software Development, Development Environment, Software Documentation, Data Validation, Javascript, Debugging, Maintainability, Data Structures, Software Design, Computer Programming, Data Management",JavaScript,javascript,Microsoft,0.0,9000,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-javascript-programming,,2026-01-29T14:49:14.527853,174,javascript programming skills gain game design software development development environment software documentation data validation javascript debugging maintainability data structures software design computer programming data management javascript javascript,1,1,0.0,0.0,9.105090961257085,0.6619110752285058,0.2647644300914023
coursera_214,Coursera,Learn JavaScript,"Skills you'll gain: JSON, Event-Driven Programming, Javascript, Mobile Development, Data Structures, Application Development, Object Oriented Programming (OOP), Video Game Development, Web Applications, Data Persistence, Scripting, Computer Programming, Front-End Web Development, Web Development, Debugging",JavaScript,javascript,Scrimba,0.0,149000,Free,Beginner,English,,https://www.coursera.org/learn/learn-javascript,,2026-01-29T14:49:14.719645,175,javascript skills gain json event driven programming javascript mobile development data structures application development object oriented programming oop video game development web applications data persistence scripting computer programming front end web development web development debugging javascript javascript,1,1,0.0,0.0,11.91170829631447,0.8659432047160197,0.34637728188640793
coursera_216,Coursera,Interactivity with JavaScript,"Skills you'll gain: Javascript, Interactive Design, HTML and CSS, Web Design and Development, Web Content Accessibility Guidelines, Event-Driven Programming, User Interface (UI), Web Development, Data Structures, Debugging, Data Validation",JavaScript,javascript,University of Michigan,0.0,7400,Free,Beginner,English,,https://www.coursera.org/learn/javascript,,2026-01-29T14:49:15.099327,176,interactivity javascript skills gain javascript interactive design html css web design development web content accessibility guidelines event driven programming user interface web development data structures debugging data validation javascript javascript,1,1,0.0,0.0,8.909370405197466,0.6476828149884941,0.25907312599539767
coursera_217,Coursera,Microsoft JavaScript Starter Kit,"Skills you'll gain: Responsive Web Design, Git (Version Control System), Web Development, Cascading Style Sheets (CSS), Data Persistence, React.js, Version Control, Web Development Tools, Performance Tuning, Full-Stack Web Development, GitHub, Event-Driven Programming, Application Design, Game Design, Webpack, Software Testing, Unit Testing, Software Development, Development Environment, Javascript",JavaScript,javascript,Microsoft,0.0,14000,Free,Beginner,English,,https://www.coursera.org/professional-certificates/microsoft-javascript-starter-kit,,2026-01-29T14:49:15.292141,177,microsoft javascript starter kit skills gain responsive web design git version control system web development cascading style sheets css data persistence react version control web development tools performance tuning full stack web development github event driven programming application design game design webpack software testing unit testing software development development environment javascript javascript javascript,1,1,0.0,0.0,9.546884034617925,0.6940280227099844,0.2776112090839938
coursera_218,Coursera,Become a JavaScript Developer,"Skills you'll gain: TypeScript, Event-Driven Programming, Javascript, Pseudocode, Computational Thinking, JSON, Web Development, Angular, Web Applications, Vue.JS, Data Import/Export, Application Development, Mobile Development, Debugging, Algorithms, Data Structures, Node.JS, Unit Testing, Web Development Tools, JavaScript Frameworks",JavaScript,javascript,Scrimba,0.0,107000,Free,Beginner,English,,https://www.coursera.org/specializations/javascript,,2026-01-29T14:49:15.484272,178,become javascript developer skills gain typescript event driven programming javascript pseudocode computational thinking json web development angular web applications vue data import export application development mobile development debugging algorithms data structures node unit testing web development tools javascript frameworks javascript javascript,1,1,0.0,0.0,11.580593459194764,0.8418722120379019,0.33674888481516074
coursera_219,Coursera,"Hands-On Projects with HTML, CSS, and JavaScript","Skills you'll gain: Responsive Web Design, Front-End Web Development, HTML and CSS, Bootstrap (Front-End Framework), Web Design, User Interface (UI), Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), User Interface and User Experience (UI/UX) Design, Event-Driven Programming, Web Applications, UI Components, Web Development, Interactive Design, User Interface (UI) Design, Javascript, jQuery, User Experience Design, Web Design and Development, Animations",JavaScript,javascript,Packt,0.0,0,Free,Intermediate,English,,https://www.coursera.org/specializations/packt-hands-on-projects-with-html-css-and-javascript,,2026-01-29T14:49:15.730294,179,hands projects html css javascript skills gain responsive web design front end web development html css bootstrap front end framework web design user interface cascading style sheets css hypertext markup language html user interface user experience design event driven programming web applications components web development interactive design user interface design javascript jquery user experience design web design development animations javascript javascript,1,2,0.0,0.0,0.0,0.0,0.0
coursera_220,Coursera,JavaScript for Web Development,"Skills you'll gain: jQuery, Javascript, Web Applications, Data Structures",JavaScript,javascript,Board Infinity,0.0,14000,Free,Intermediate,English,,https://www.coursera.org/learn/javascript-for-web-development,,2026-01-29T14:49:15.943309,180,javascript web development skills gain jquery javascript web applications data structures javascript javascript,1,2,0.0,0.0,9.546884034617925,0.6940280227099844,0.2776112090839938
coursera_223,Coursera,JavaScript Masterclass - Zero To Job Ready With 10 Projects,"Skills you'll gain: Webpack, JavaScript Frameworks, Object Oriented Programming (OOP), Full-Stack Web Development, JSON, Web Development Tools, Javascript, Event-Driven Programming, HTML and CSS, Application Programming Interface (API), Application Deployment, Application Development, Programming Principles, Web Development, Web Applications, Scripting, Browser Compatibility, GitHub, Debugging, User Interface (UI) Design",JavaScript,javascript,Packt,0.0,0,Free,Intermediate,English,,https://www.coursera.org/specializations/packt-javascript-masterclass-zero-to-job-ready-with-10-projects,,2026-01-29T14:49:16.482736,181,javascript zero job ready projects skills gain webpack javascript frameworks object oriented programming oop full stack web development json web development tools javascript event driven programming html css application programming interface api application deployment application development programming principles web development web applications scripting browser compatibility github debugging user interface design javascript javascript,1,2,0.0,0.0,0.0,0.0,0.0
coursera_224,Coursera,JavaScript Basics,"Skills you'll gain: Javascript, HTML and CSS, Scripting, Web Design and Development, Event-Driven Programming, Programming Principles, Integrated Development Environments, User Interface (UI), Debugging",JavaScript,javascript,"University of California, Davis",0.0,940000,Free,Beginner,English,,https://www.coursera.org/learn/javascript-basics,,2026-01-29T14:49:16.625131,182,javascript basics skills gain javascript html css scripting web design development event driven programming programming principles integrated development environments user interface debugging javascript javascript,1,1,0.0,0.0,13.753636218075409,0.9998454904124454,0.39993819616497817
coursera_225,Coursera,"JavaScript, jQuery, and JSON","Skills you'll gain: JSON, jQuery, Javascript and jQuery, Ajax, Debugging, Event-Driven Programming, Javascript, PHP (Scripting Language), Object Oriented Programming (OOP), Data Import/Export, Web Applications",JavaScript,javascript,University of Michigan,0.0,844000,Free,Intermediate,English,,https://www.coursera.org/learn/javascript-jquery-json,,2026-01-29T14:49:16.806202,183,javascript jquery json skills gain json jquery javascript jquery ajax debugging event driven programming javascript php scripting language object oriented programming oop data import export web applications javascript javascript,1,2,0.0,0.0,13.645908958411516,0.9920140621950931,0.3968056248780373
coursera_227,Coursera,Computational Thinking with JavaScript,"Skills you'll gain: Computational Thinking, JSON, Application Deployment, Data Structures, Javascript, Application Development, Analytics, HTML and CSS, Data Analysis, Code Review, Software Development, Data Visualization Software, Web Development, Web Applications, Scripting, Prototyping, Data Processing, Programming Principles, Unsupervised Learning, Computer Programming",JavaScript,javascript,University of Glasgow,0.0,0,Free,Beginner,English,,https://www.coursera.org/specializations/computational-thinking-javascript,,2026-01-29T14:49:17.206424,184,computational thinking javascript skills gain computational thinking json application deployment data structures javascript application development analytics html css data analysis code review software development data visualization software web development web applications scripting prototyping data processing programming principles unsupervised computer programming javascript javascript,1,1,0.0,0.0,0.0,0.0,0.0
coursera_228,Coursera,JavaScript from Beginner to Expert 2.0,"Skills you'll gain: Event-Driven Programming, React.js, Full-Stack Web Development, UI Components, Javascript, Node.JS, Application Deployment, Web Applications, Front-End Web Development, Web Development Tools, Object Oriented Programming (OOP), Web Development, Web Design and Development, Back-End Web Development, Scripting, Frontend Performance, Data Validation, Real Time Data, Browser Compatibility, Data Storage",JavaScript,javascript,Packt,0.0,0,Free,Beginner,English,,https://www.coursera.org/specializations/packt-javascript-from-beginner-to-expert-2,,2026-01-29T14:49:17.413645,185,javascript beginner expert skills gain event driven programming react full stack web development components javascript node application deployment web applications front end web development web development tools object oriented programming oop web development web design development back end web development scripting frontend performance data validation real time data browser compatibility data storage javascript javascript,1,1,0.0,0.0,0.0,0.0,0.0
coursera_229,Coursera,Introduction to Cloud Computing,"Skills you'll gain: Cloud Computing Architecture, Cloud Services, Cloud Deployment, Cloud Security, Cloud Infrastructure, Cloud Platforms, Cloud Computing, Cloud Storage, Infrastructure As A Service (IaaS), Emerging Technologies, Hybrid Cloud Computing, Virtual Machines, Serverless Computing, Microservices, DevOps",Cloud Computing,"cloud, computing",IBM,0.0,7700,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-cloud,,2026-01-29T14:49:36.363989,186,cloud computing skills gain cloud computing architecture cloud services cloud deployment cloud security cloud infrastructure cloud platforms cloud computing cloud storage infrastructure service iaas emerging technologies hybrid cloud computing virtual machines serverless computing microservices devops cloud computing cloud computing,1,1,0.0,0.0,8.94910546953925,0.6505714274443891,0.26022857097775565
coursera_230,Coursera,Google Cloud Fundamentals: Core Infrastructure,"Skills you'll gain: Google Cloud Platform, Cloud Infrastructure, Prompt Engineering, Kubernetes, Containerization, Cloud Storage, Cloud Services, Identity and Access Management, Application Deployment, Virtual Machines, Virtual Networking, Cloud Computing, Application Development, Generative AI Agents, Data Storage Technologies, Cloud Computing Architecture, Network Infrastructure, Serverless Computing, Scalability",Cloud Computing,"cloud, computing",Google Cloud,0.0,49000,Free,Beginner,English,,https://www.coursera.org/learn/gcp-fundamentals,,2026-01-29T14:49:36.566500,187,google cloud fundamentals core infrastructure skills gain google cloud platform cloud infrastructure prompt engineering kubernetes containerization cloud storage cloud services identity access management application deployment virtual machines virtual networking cloud computing application development generative agents data storage technologies cloud computing architecture network infrastructure serverless computing scalability cloud computing cloud computing,1,1,0.0,0.0,10.799595985047786,0.7850961863987245,0.3140384745594898
coursera_231,Coursera,AWS Cloud Technical Essentials,"Skills you'll gain: AWS Identity and Access Management (IAM), Amazon CloudWatch, Amazon DynamoDB, Amazon Web Services, Cloud Computing, Amazon S3, Scalability, Cloud Infrastructure, Amazon Elastic Compute Cloud, Cloud Security, Cloud Computing Architecture, Serverless Computing, Cloud Storage, Databases, Virtual Networking, General Networking, Containerization",Cloud Computing,"cloud, computing",Amazon Web Services,0.0,6200,Free,Beginner,English,,https://www.coursera.org/learn/aws-cloud-technical-essentials,,2026-01-29T14:49:36.757813,188,aws cloud technical essentials skills gain aws identity access management iam amazon cloudwatch amazon dynamodb amazon web services cloud computing amazon scalability cloud infrastructure amazon elastic compute cloud cloud security cloud computing architecture serverless computing cloud storage databases virtual networking general networking containerization cloud computing cloud computing,1,1,0.0,0.0,8.732465848349879,0.634822417883835,0.253928967153534
coursera_232,Coursera,Cloud Computing,"Skills you'll gain: Distributed Computing, Cloud Infrastructure, Cloud Services, Big Data, Apache Spark, Cloud Computing, Cloud Storage, Cloud Platforms, Network Architecture, Computer Networking, File Systems, Apache Hadoop, Cloud Applications, Apache Mahout, Cloud Computing Architecture, Infrastructure As A Service (IaaS), Data Storage, Middleware, Software-Defined Networking, NoSQL",Cloud Computing,"cloud, computing",University of Illinois Urbana-Champaign,0.0,2100,Free,Intermediate,English,,https://www.coursera.org/specializations/cloud-computing,,2026-01-29T14:49:36.950978,189,cloud computing skills gain distributed computing cloud infrastructure cloud services big data apache spark cloud computing cloud storage cloud platforms network architecture computer networking file systems apache hadoop cloud applications apache mahout cloud computing architecture infrastructure service iaas data storage middleware software defined networking nosql cloud computing cloud computing,1,2,0.0,0.0,7.650168700845001,0.5561428668864893,0.2224571467545957
coursera_233,Coursera,Introduction to Networking and Cloud Computing,"Skills you'll gain: Network Security, Cloud Computing, Virtualization, Network Infrastructure, Microsoft Azure, Firewall, Computer Networking, Digital Transformation, Cybersecurity, Virtual Machines, Network Monitoring, Artificial Intelligence and Machine Learning (AI/ML)",Cloud Computing,"cloud, computing",Microsoft,0.0,553000,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-networking-and-cloud-computing,,2026-01-29T14:49:37.165525,190,networking cloud computing skills gain network security cloud computing virtualization network infrastructure microsoft azure firewall computer networking digital transformation cybersecurity virtual machines network monitoring artificial intelligence machine cloud computing cloud computing,1,1,0.0,0.0,13.223115088821102,0.9612782962360923,0.3845113184944369
coursera_234,Coursera,AWS Cloud Solutions Architect,"Skills you'll gain: AWS Identity and Access Management (IAM), Amazon CloudWatch, Data Lakes, Amazon DynamoDB, Amazon Web Services, Serverless Computing, Cloud Computing, Amazon S3, Scalability, Cloud Infrastructure, Amazon Elastic Compute Cloud, Event-Driven Programming, Cloud Security, Solution Architecture, Data Visualization, Cloud Storage, Data Architecture, Cloud Computing Architecture, API Gateway, Software Architecture",Cloud Computing,"cloud, computing",Amazon Web Services,0.0,7000,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,,2026-01-29T14:49:37.348873,191,aws cloud solutions architect skills gain aws identity access management iam amazon cloudwatch data lakes amazon dynamodb amazon web services serverless computing cloud computing amazon scalability cloud infrastructure amazon elastic compute cloud event driven programming cloud security solution architecture data visualization cloud storage data architecture cloud computing architecture api gateway software architecture cloud computing cloud computing,1,2,0.0,0.0,8.853808274977197,0.6436436253183883,0.2574574501273553
coursera_235,Coursera,Cloud Computing Foundations,"Skills you'll gain: Technical Communication, Cloud Infrastructure, CI/CD, Cloud Computing, Agile Software Development, DevOps, Technical Documentation, Infrastructure As A Service (IaaS), Cloud Platforms, Continuous Delivery, Infrastructure as Code (IaC), Serverless Computing, Software Development, Platform As A Service (PaaS), GitHub",Cloud Computing,"cloud, computing",Duke University,0.0,281000,Free,Beginner,English,,https://www.coursera.org/learn/cloud-computing-foundations-duke,,2026-01-29T14:49:37.545538,192,cloud computing foundations skills gain technical communication cloud infrastructure cloud computing agile software development devops technical documentation infrastructure service iaas cloud platforms continuous delivery infrastructure code iac serverless computing software development platform service paas github cloud computing cloud computing,1,1,0.0,0.0,12.546113507028412,0.9120624403108122,0.3648249761243249
coursera_236,Coursera,AWS Cloud Technology Consultant,"Skills you'll gain: AWS Identity and Access Management (IAM), Infrastructure as Code (IaC), Large Language Modeling, Amazon CloudWatch, AWS CloudFormation, Amazon DynamoDB, Software Development Life Cycle, CI/CD, Amazon Web Services, Professional Networking, Prompt Engineering, Cloud Computing, Generative AI, Extract, Transform, Load, Software Architecture, Cloud Computing Architecture, Cloud Management, Data Management, Problem Solving, Teamwork",Cloud Computing,"cloud, computing",Amazon Web Services,0.0,7000,Subscription,Beginner,English,,https://www.coursera.org/professional-certificates/aws-cloud-technology-consultant,,2026-01-29T14:49:37.735111,193,aws cloud technology consultant skills gain aws identity access management iam infrastructure code iac large language modeling amazon cloudwatch aws cloudformation amazon dynamodb software development life cycle amazon web services professional networking prompt engineering cloud computing generative extract transform load software architecture cloud computing architecture cloud management data management problem solving teamwork cloud computing cloud computing,1,1,1.0,0.0,8.853808274977197,0.6436436253183883,0.2574574501273553
coursera_237,Coursera,Cloud Computing Basics (Cloud 101),"Skills you'll gain: Cloud Hosting, Cloud Computing, Cloud Platforms, Cloud Services, Cloud Deployment, Cloud Technologies, Cloud Infrastructure, Cloud Computing Architecture, Public Cloud, Infrastructure As A Service (IaaS), Managed Services, Serverless Computing, Virtual Machines, Hybrid Cloud Computing, Software As A Service, Microsoft Azure, Platform As A Service (PaaS), Emerging Technologies, Containerization, Scalability",Cloud Computing,"cloud, computing",LearnQuest,0.0,6500,Subscription,Beginner,English,,https://www.coursera.org/learn/cloud-computing-basics,,2026-01-29T14:49:37.926637,194,cloud computing basics cloud skills gain cloud hosting cloud computing cloud platforms cloud services cloud deployment cloud technologies cloud infrastructure cloud computing architecture public cloud infrastructure service iaas managed services serverless computing virtual machines hybrid cloud computing software service microsoft azure platform service paas emerging technologies containerization scalability cloud computing cloud computing,1,1,1.0,0.0,8.77971129020447,0.6382570108330635,0.25530280433322544
